LD_Name,ND-LD_psnr,box_psnr,gaus_psnr,sharp_psnr,med_psnr
L192_QD_3_1.CT.0003.0168.2015.12.22.20.43.31.862066.358702068.IMA,21.478087644626243,21.47857884251474,22.361452978567627,10.023677527202404,23.154866247675287
L192_QD_3_1.CT.0003.0169.2015.12.22.20.43.31.862066.358702092.IMA,21.60512941336311,21.606042455459207,22.504361590269344,10.085588297249867,23.318745248568273
L192_QD_3_1.CT.0003.0170.2015.12.22.20.43.31.862066.358702116.IMA,21.33899278993193,21.483136162837692,22.34575666205304,9.875481778466767,23.09508277254798
L192_QD_3_1.CT.0003.0171.2015.12.22.20.43.31.862066.358702140.IMA,21.741857325165228,21.662224870732203,22.58031887049015,10.185041610824344,23.400923139439676
L192_QD_3_1.CT.0003.0172.2015.12.22.20.43.31.862066.358702164.IMA,21.641706096263288,21.585855806795973,22.495113660041245,10.125403627151293,23.27569370269428
L192_QD_3_1.CT.0003.0173.2015.12.22.20.43.31.862066.358702188.IMA,21.303395113843123,21.37860459456823,22.256318847635562,9.847995735364492,22.956144088008863
L192_QD_3_1.CT.0003.0174.2015.12.22.20.43.31.862066.358702212.IMA,21.70086622379699,21.54488327122091,22.480244334538305,10.145720299465445,23.22141096269337
L192_QD_3_1.CT.0003.0175.2015.12.22.20.43.31.862066.358702236.IMA,21.624095826676047,21.55984190719067,22.47148985825199,10.107724028475214,23.19789788726071
L192_QD_3_1.CT.0003.0176.2015.12.22.20.43.31.862066.358702260.IMA,21.34903817182558,21.431628110612458,22.313207620228823,9.861452149375168,22.972273072432316
L192_QD_3_1.CT.0003.0177.2015.12.22.20.43.31.862066.358702284.IMA,21.896701871772137,21.720054682422468,22.671488006605838,10.274944475420709,23.403155946517447
L192_QD_3_1.CT.0003.0178.2015.12.22.20.43.31.862066.358702308.IMA,21.911283577200354,21.69261801543687,22.65816139805829,10.253000447345809,23.405306245472957
L192_QD_3_1.CT.0003.0179.2015.12.22.20.43.31.862066.358702332.IMA,21.582464994671476,21.465877921511716,22.396232922725552,10.027665759093669,23.112031711399965
L192_QD_3_1.CT.0003.0180.2015.12.22.20.43.31.862066.358702356.IMA,21.9363500032839,21.569351812777597,22.566921480379847,10.238552124613676,23.37154336853051
L192_QD_3_1.CT.0003.0181.2015.12.22.20.43.31.862066.358702380.IMA,22.00031726721766,21.586260300733393,22.59729901590223,10.25290540803677,23.46173281135591
L192_QD_3_1.CT.0003.0182.2015.12.22.20.43.31.862066.358702404.IMA,21.657665038586714,21.401593351581827,22.368420987620816,10.015013009540198,23.11388772215804
L192_QD_3_1.CT.0003.0183.2015.12.22.20.43.31.862066.358702428.IMA,22.031011851942765,21.588121406821415,22.609578533352508,10.25442651624261,23.386913393647056
L192_QD_3_1.CT.0003.0184.2015.12.22.20.43.31.862066.358702452.IMA,22.059901084044476,21.584442337810962,22.62026867905858,10.228797763494644,23.40346403117448
L192_QD_3_1.CT.0003.0185.2015.12.22.20.43.31.862066.358702476.IMA,21.772710791030548,21.41292497883008,22.412345729382075,10.014981939109475,23.13580326623353
L192_QD_3_1.CT.0003.0186.2015.12.22.20.43.31.862066.358702500.IMA,22.052681441947428,21.555603978489582,22.588089465427302,10.21143605582406,23.410525341633708
L192_QD_3_1.CT.0003.0187.2015.12.22.20.43.31.862066.358702524.IMA,21.94629628761032,21.474861450610536,22.490940987658924,10.16502025920242,23.289682148052037
L192_QD_3_1.CT.0003.0188.2015.12.22.20.43.31.862066.358702548.IMA,21.483195027375825,21.242631258585817,22.19593127228544,9.856490169583514,22.943247352715108
L192_QD_3_1.CT.0003.0189.2015.12.22.20.43.31.862066.358702572.IMA,21.758152909064613,21.42494723028243,22.40985094306149,10.048461104877154,23.10679842705326
L192_QD_3_1.CT.0003.0190.2015.12.22.20.43.31.862066.358702596.IMA,21.672212231151278,21.46985470223267,22.43239900486609,9.975294929850293,23.13141941223966
L192_QD_3_1.CT.0003.0191.2015.12.22.20.43.31.862066.358702620.IMA,21.192117266743324,21.278981929600352,22.14930501912225,9.708894502045041,22.75640609683695
L192_QD_3_1.CT.0003.0192.2015.12.22.20.43.31.862066.358702644.IMA,21.56586888048509,21.467207206156264,22.3797048927303,10.017545635258882,23.057319163741038
L192_QD_3_1.CT.0003.0193.2015.12.22.20.43.31.862066.358702668.IMA,21.461732903949546,21.411902254806122,22.301747880058347,9.982238945131511,22.919744043982448
L192_QD_3_1.CT.0003.0194.2015.12.22.20.43.31.862066.358702692.IMA,20.906414960347618,21.143797999584912,21.933550999929707,9.678694637032256,22.510147282684464
L192_QD_3_1.CT.0003.0195.2015.12.22.20.43.31.862066.358702716.IMA,21.171925581502464,21.28813971024168,22.10239543444864,9.921874669712036,22.723131883431297
L192_QD_3_1.CT.0003.0196.2015.12.22.20.43.31.862066.358702740.IMA,21.16993534851055,21.336877312579183,22.134094817275432,9.958616420744695,22.72574676430709
L192_QD_3_1.CT.0003.0197.2015.12.22.20.43.31.862066.358702764.IMA,20.890670140695992,21.160456077424218,21.924244603983478,9.748516136295272,22.475043083233505
L192_QD_3_1.CT.0003.0198.2015.12.22.20.43.31.862066.358702788.IMA,21.260504590358682,21.391621077745878,22.209006332825002,9.992609136652437,22.77410337036192
L192_QD_3_1.CT.0003.0199.2015.12.22.20.43.31.862066.358702812.IMA,21.306195960422176,21.407001411558042,22.245740813578184,9.964256060743482,22.84181472952481
L192_QD_3_1.CT.0003.0200.2015.12.22.20.43.31.862066.358702836.IMA,20.936865979499622,21.20124818540237,21.995968245922306,9.695053871344236,22.54765417076839
L192_QD_3_1.CT.0003.0201.2015.12.22.20.43.31.862066.358702860.IMA,21.482235907274713,21.48372749731559,22.345767681017605,10.117946994493687,22.96910634021156
L192_QD_3_1.CT.0003.0202.2015.12.22.20.43.31.862066.358702884.IMA,21.343792794369204,21.384341997634447,22.230387435421733,10.018166381096506,22.895533285698384
L192_QD_3_1.CT.0003.0203.2015.12.22.20.43.31.862066.358702908.IMA,20.98643865703618,21.136618704530576,21.957372417575872,9.712582643984675,22.57718647147449
L192_QD_3_1.CT.0003.0204.2015.12.22.20.43.31.862066.358702932.IMA,21.398440655539737,21.33866377051195,22.223813804093332,9.979233150715018,22.92284086459822
L192_QD_3_1.CT.0003.0205.2015.12.22.20.43.31.862066.358702956.IMA,21.416198912678585,21.356572156607516,22.232061737120002,10.030228078887593,22.960820683180074
L192_QD_3_1.CT.0003.0206.2015.12.22.20.43.31.862066.358702980.IMA,21.102825436525137,21.213628001757886,22.028976999889732,9.856639409310032,22.74648224337428
L192_QD_3_1.CT.0003.0207.2015.12.22.20.43.31.862066.358703004.IMA,21.44127710102733,21.506052689653735,22.334318413439025,10.167023162973338,23.039755128702826
L192_QD_3_1.CT.0003.0208.2015.12.22.20.43.31.862066.358703028.IMA,21.337710559437532,21.486152473606012,22.278565871600804,10.142045268760963,22.975358104626746
L192_QD_3_1.CT.0003.0209.2015.12.22.20.43.31.862066.358703052.IMA,21.104613201626805,21.32960974588424,22.104700016913355,9.921093990486225,22.789262571171598
L192_QD_3_1.CT.0003.0210.2015.12.22.20.43.31.862066.358703076.IMA,21.42096327839129,21.424528022406186,22.245704620984228,10.194508768014403,22.991614701035168
L192_QD_3_1.CT.0003.0211.2015.12.22.20.43.31.862066.358703100.IMA,21.44116309538552,21.41085346952258,22.246344637705747,10.164158698205572,22.98548425693092
L192_QD_3_1.CT.0003.0212.2015.12.22.20.43.31.862066.358703124.IMA,21.12140904900979,21.24723100845015,22.033290003713894,9.945145478837262,22.750909230144035
L192_QD_3_1.CT.0003.0213.2015.12.22.20.43.31.862066.358703148.IMA,21.494174801968335,21.45336876898694,22.285545995675662,10.236569654463551,23.03724761635696
L192_QD_3_1.CT.0003.0214.2015.12.22.20.43.31.862066.358703172.IMA,21.467382298360704,21.46067048359661,22.28261757264807,10.230376929179897,23.003972896072938
L192_QD_3_1.CT.0003.0215.2015.12.22.20.43.31.862066.358703196.IMA,21.310462942683202,21.34782243582324,22.173007336636434,10.021398636948282,22.873551183486455
L192_QD_3_1.CT.0003.0216.2015.12.22.20.43.31.862066.358703220.IMA,21.734000085481348,21.555310219683737,22.437859668299012,10.325129323911394,23.254384026240356
L192_QD_3_1.CT.0003.0217.2015.12.22.20.43.31.862066.358703244.IMA,21.82109609393909,21.63024006329524,22.522451460396248,10.389794945428491,23.362480758645034
L192_QD_3_1.CT.0003.0218.2015.12.22.20.43.31.862066.358703268.IMA,21.4309717447246,21.438508969788895,22.277811661720893,10.151577037857724,23.052687799105204
L192_QD_3_1.CT.0003.0219.2015.12.22.20.43.31.862066.358703292.IMA,22.012581885760582,21.733883561969236,22.666534089620388,10.525526700553712,23.599125792898445
L192_QD_3_1.CT.0003.0220.2015.12.22.20.43.31.862066.358703316.IMA,22.144202064512093,21.85397361671967,22.783807273259562,10.701100074539568,23.73997889056571
L192_QD_3_1.CT.0003.0221.2015.12.22.20.43.31.862066.358703340.IMA,21.843991115747762,21.75886774255623,22.640259640490584,10.495724936228159,23.569508718705173
L192_QD_3_1.CT.0003.0222.2015.12.22.20.43.31.862066.358703364.IMA,22.28926962046259,21.993103635659143,22.94384924546263,10.773304379336652,23.96051001033987
L192_QD_3_1.CT.0003.0223.2015.12.22.20.43.31.862066.358703388.IMA,22.483040022588085,22.103507914395045,23.101778922005455,10.80604709090723,24.176256640181606
L192_QD_3_1.CT.0003.0224.2015.12.22.20.43.31.862066.358703412.IMA,22.208359763159706,21.94403970512139,22.90496156115855,10.629783891618638,23.968057325017696
L192_QD_3_1.CT.0003.0225.2015.12.22.20.43.31.862066.358703436.IMA,22.625825250267077,22.079588034224496,23.111093859749076,10.916891877330885,24.300016125063895
L192_QD_3_1.CT.0003.0226.2015.12.22.20.43.31.862066.358703460.IMA,22.661818734787595,22.071859987274053,23.12139472287511,10.918940175427267,24.354065567613077
L192_QD_3_1.CT.0003.0227.2015.12.22.20.43.31.862066.358703484.IMA,22.48700404407502,22.02659815665588,23.04704298003393,10.788306984158353,24.225123683710542
L192_QD_3_1.CT.0003.0228.2015.12.22.20.43.31.862066.358703508.IMA,23.02642410324573,22.25262793526116,23.35948310107916,11.097270488198914,24.649820477726077
L192_QD_3_1.CT.0003.0229.2015.12.22.20.43.31.862066.358703532.IMA,23.049302258737523,22.24849857623749,23.363766797601365,11.078494082170032,24.66711946527852
L192_QD_3_1.CT.0003.0230.2015.12.22.20.43.31.862066.358703556.IMA,22.71045772191232,22.11287963772517,23.184745076069667,10.840994728073932,24.421446248129122
L192_QD_3_1.CT.0003.0231.2015.12.22.20.43.31.862066.358703580.IMA,23.15711608091999,22.23885124285843,23.38479223156815,11.1228581809986,24.70903702185467
L192_QD_3_1.CT.0003.0232.2015.12.22.20.43.31.862066.358703604.IMA,23.302872437523718,22.26432243182195,23.4590865276782,11.103918848247716,24.8270466236667
L192_QD_3_1.CT.0003.0233.2015.12.22.20.43.31.862066.358703628.IMA,22.889810854780794,22.0053470622682,23.153074054985158,10.835403416533456,24.436095099469355
L192_QD_3_1.CT.0003.0234.2015.12.22.20.43.31.862066.358703652.IMA,23.28221692694198,22.094490628628513,23.308804108971508,11.078626993234138,24.704090952975264
L192_QD_3_1.CT.0003.0235.2015.12.22.20.43.31.862066.358703676.IMA,23.33816887267973,22.059975965036,23.290407288258375,11.096884561952042,24.738782167006285
L192_QD_3_1.CT.0003.0236.2015.12.22.20.43.31.862066.358703700.IMA,22.979009523859588,21.936467392151773,23.108719389215587,10.90090689979559,24.470189003465816
L192_QD_3_1.CT.0003.0237.2015.12.22.20.43.31.862066.358703724.IMA,23.393080807334727,22.106670683446694,23.340741537656363,11.130024026216061,24.85915229783844
L192_QD_3_1.CT.0003.0238.2015.12.22.20.43.31.862066.358703748.IMA,23.496937296313362,22.171030243834213,23.407469390911537,11.227575731195989,24.970273402465896
L192_QD_3_1.CT.0003.0239.2015.12.22.20.43.31.862066.358703772.IMA,23.352806425978805,22.17607791840217,23.391846200904347,11.107926635087315,24.9235140183174
L192_QD_3_1.CT.0003.0240.2015.12.22.20.43.31.862066.358703796.IMA,23.957757891380854,22.40367884361315,23.699918069143227,11.474638033820579,25.40044091832895
L506_QD_3_1.CT.0003.0001.2015.12.22.20.45.42.541197.358785619.IMA,23.579986861198954,19.21606194247614,21.02516648751645,8.733742730324511,22.500464167784816
L506_QD_3_1.CT.0003.0002.2015.12.22.20.45.42.541197.358785643.IMA,24.313013230219237,19.434916454962984,21.29963117824103,9.050553180389736,22.979238045060377
L506_QD_3_1.CT.0003.0003.2015.12.22.20.45.42.541197.358785667.IMA,24.525016773229176,19.402809192111107,21.290040402996233,9.073338388232457,23.095123249871435
L506_QD_3_1.CT.0003.0004.2015.12.22.20.45.42.541197.358785691.IMA,24.503377640316405,19.36298660487255,21.255827862748827,9.008554686874223,22.98715279012888
L506_QD_3_1.CT.0003.0005.2015.12.22.20.45.42.541197.358785715.IMA,25.174479036879536,19.60359646751203,21.545790425640597,9.303207436495658,23.375623031787853
L506_QD_3_1.CT.0003.0006.2015.12.22.20.45.42.541197.358785739.IMA,25.272243731097518,19.725233748606993,21.67083506242551,9.419701857846377,23.5646465459434
L506_QD_3_1.CT.0003.0007.2015.12.22.20.45.42.541197.358785763.IMA,25.009082587564258,19.7247135363839,21.647119361562147,9.372044785287718,23.503391157444092
L506_QD_3_1.CT.0003.0008.2015.12.22.20.45.42.541197.358785787.IMA,25.405225071700798,19.868562754162067,21.813709853186843,9.568917054814536,23.78264818375559
L506_QD_3_1.CT.0003.0009.2015.12.22.20.45.42.541197.358785811.IMA,25.231096094413978,19.848442877957673,21.774289321982756,9.538029950560782,23.740643209648052
L506_QD_3_1.CT.0003.0010.2015.12.22.20.45.42.541197.358785835.IMA,24.66744229880613,19.729428093655812,21.614262867683518,9.308355675403776,23.37777055201736
L506_QD_3_1.CT.0003.0011.2015.12.22.20.45.42.541197.358785859.IMA,24.698254355111217,19.794419802806797,21.681328686174545,9.36157277797015,23.622896784508434
L506_QD_3_1.CT.0003.0012.2015.12.22.20.45.42.541197.358785883.IMA,24.44452591695116,19.777289240927175,21.64107597869668,9.29709598963631,23.429564078314684
L506_QD_3_1.CT.0003.0013.2015.12.22.20.45.42.541197.358785907.IMA,23.665272101140037,19.63011001211582,21.41956533157198,8.971524786493365,23.090941479059516
L506_QD_3_1.CT.0003.0014.2015.12.22.20.45.42.541197.358785931.IMA,23.444297232611696,19.70040570811491,21.44496705293664,8.983079820225461,23.027031087926034
L506_QD_3_1.CT.0003.0015.2015.12.22.20.45.42.541197.358785955.IMA,22.85899013792184,19.662040274172703,21.32054396229202,8.811112247521356,22.843262585816273
L506_QD_3_1.CT.0003.0016.2015.12.22.20.45.42.541197.358785979.IMA,21.91019864996804,19.472283552027264,21.001112098622436,8.41368209509251,22.311782397322975
L506_QD_3_1.CT.0003.0017.2015.12.22.20.45.42.541197.358786003.IMA,21.75951197650612,19.537804242921183,21.020983674836526,8.442449696345948,22.336121098589157
L506_QD_3_1.CT.0003.0018.2015.12.22.20.45.42.541197.358786027.IMA,21.33761695548916,19.433228268496524,20.85814725018195,8.23453574405741,22.173084025352246
L506_QD_3_1.CT.0003.0019.2015.12.22.20.45.42.541197.358786051.IMA,20.569867942339172,19.188096781284745,20.501425820567803,7.8120116732158005,21.705538828822387
L506_QD_3_1.CT.0003.0020.2015.12.22.20.45.42.541197.358786075.IMA,20.565799028597862,19.335795223391596,20.61983981960512,7.867407431369605,21.836684750558128
L506_QD_3_1.CT.0003.0021.2015.12.22.20.45.42.541197.358786099.IMA,20.201441930165103,19.274462396465125,20.489994065969984,7.670129384771681,21.621586062189046
L506_QD_3_1.CT.0003.0022.2015.12.22.20.45.42.541197.358791249.IMA,19.493515375760374,19.027150404832007,20.13166088082039,7.219849973536096,21.079183686406996
L506_QD_3_1.CT.0003.0023.2015.12.22.20.45.42.541197.358791273.IMA,19.597298174186687,19.12288973705665,20.222430660387673,7.341146643636563,21.18698623165035
L506_QD_3_1.CT.0003.0024.2015.12.22.20.45.42.541197.358791297.IMA,19.329507378764905,19.0581925081304,20.099449442568776,7.195063165817741,21.012503503594495
L506_QD_3_1.CT.0003.0025.2015.12.22.20.45.42.541197.358791321.IMA,18.690109255312596,18.814005759797357,19.755809939447918,6.761556899237048,20.56850900700617
L506_QD_3_1.CT.0003.0026.2015.12.22.20.45.42.541197.358791345.IMA,18.89219992429143,18.90735931307867,19.87353671823896,6.962720325460102,20.695417184516657
L506_QD_3_1.CT.0003.0027.2015.12.22.20.45.42.541197.358791369.IMA,18.794233946240965,18.834914479235813,19.793548735699108,6.883315264692312,20.568522278866197
L506_QD_3_1.CT.0003.0028.2015.12.22.20.45.42.541197.358791393.IMA,18.30033814188354,18.582006342968306,19.46330255159917,6.547277634228587,20.145645349957896
L506_QD_3_1.CT.0003.0029.2015.12.22.20.45.42.541197.358791417.IMA,18.619105756912802,18.795027554668692,19.709697938608613,6.800145045199594,20.4193768408776
L506_QD_3_1.CT.0003.0030.2015.12.22.20.45.42.541197.358791441.IMA,18.498321160698897,18.825824334978947,19.708177721150612,6.728200957724573,20.36507920041087
L506_QD_3_1.CT.0003.0031.2015.12.22.20.45.42.541197.358791465.IMA,18.06254180189222,18.62365260865783,19.429875402079713,6.4544053101530166,19.98303626500074
L506_QD_3_1.CT.0003.0032.2015.12.22.20.45.42.541197.358791489.IMA,18.495760517383342,18.86786844668429,19.726451001219804,6.798671966008484,20.31048437914575
L506_QD_3_1.CT.0003.0033.2015.12.22.20.45.42.541197.358791513.IMA,18.482400340009526,18.952192107067468,19.789360796304056,6.8254213746051136,20.379752856449095
L506_QD_3_1.CT.0003.0034.2015.12.22.20.45.42.541197.358791537.IMA,18.17187011704179,18.816260693682903,19.597447956677918,6.6190846848065785,20.10168551201289
L506_QD_3_1.CT.0003.0035.2015.12.22.20.45.42.541197.358791561.IMA,18.813559865026612,19.12568481423526,19.99658118956993,7.098860173951408,20.624924604277005
L506_QD_3_1.CT.0003.0036.2015.12.22.20.45.42.541197.358791585.IMA,18.93710555398528,19.187637403147985,20.073188046728646,7.200350785963758,20.69657255680923
L506_QD_3_1.CT.0003.0037.2015.12.22.20.45.42.541197.358791609.IMA,18.61946028312888,19.085530065355215,19.919681120876373,6.966342606416651,20.48255386037262
L506_QD_3_1.CT.0003.0038.2015.12.22.20.45.42.541197.358791633.IMA,19.184418913990537,19.43284448510902,20.337007645844594,7.403473308582713,21.000959225724046
L506_QD_3_1.CT.0003.0039.2015.12.22.20.45.42.541197.358791657.IMA,19.479253501479622,19.645781132196703,20.57701360035251,7.643237968236578,21.280048026281897
L506_QD_3_1.CT.0003.0040.2015.12.22.20.45.42.541197.358791681.IMA,19.371359004418057,19.572762419937575,20.492242752014292,7.566163298703569,21.19221992315376
L506_QD_3_1.CT.0003.0041.2015.12.22.20.45.42.541197.358791705.IMA,19.930002811610727,19.793170331523402,20.811917470236722,7.943769566354176,21.607396977190618
L506_QD_3_1.CT.0003.0042.2015.12.22.20.45.42.541197.358791729.IMA,20.085237986695073,19.81503301721326,20.87043631337489,8.058856518326644,21.67708946251071
L506_QD_3_1.CT.0003.0043.2015.12.22.20.45.42.541197.358791753.IMA,19.834974461698927,19.61241651388731,20.65186583915302,7.856714084831631,21.391527989466802
L506_QD_3_1.CT.0003.0044.2015.12.22.20.45.42.541197.358791777.IMA,20.30448435479718,19.751604270491782,20.86845079185595,8.169525528235624,21.713048314453786
L506_QD_3_1.CT.0003.0045.2015.12.22.20.45.42.541197.358791801.IMA,20.32006891310429,19.742033111835838,20.874771933046816,8.125469159749926,21.68571173834877
L506_QD_3_1.CT.0003.0046.2015.12.22.20.45.42.541197.358791825.IMA,20.005288511978527,19.52664411749844,20.633142168441086,7.8383726120079995,21.363613817732023
L506_QD_3_1.CT.0003.0047.2015.12.22.20.45.42.541197.358791849.IMA,20.608165219077797,19.668210687831465,20.874427843277594,8.211953401807037,21.67269510172634
L506_QD_3_1.CT.0003.0048.2015.12.22.20.45.42.541197.358791873.IMA,20.777216305807066,19.691997870091512,20.941884200713233,8.245141776650923,21.751250576294904
L506_QD_3_1.CT.0003.0049.2015.12.22.20.45.42.541197.358791897.IMA,20.586540650763858,19.56595629601142,20.79757489370578,8.1154292710486,21.596471200439908
L506_QD_3_1.CT.0003.0050.2015.12.22.20.45.42.541197.358791921.IMA,21.209657429164178,19.9217762275986,21.2185002389252,8.569872714176233,22.120088797674047
L506_QD_3_1.CT.0003.0051.2015.12.22.20.45.42.541197.358791945.IMA,21.27225684035979,20.086674871555005,21.360513201881144,8.707764209632721,22.264527092225947
L506_QD_3_1.CT.0003.0052.2015.12.22.20.45.42.541197.358791969.IMA,21.005345879851944,20.046573380668352,21.274573710841572,8.565312288494034,22.09953687638937
L506_QD_3_1.CT.0003.0053.2015.12.22.20.45.42.541197.358791993.IMA,21.427624507760274,20.292697684977238,21.56243390135449,8.898616602681205,22.47097730989569
L506_QD_3_1.CT.0003.0054.2015.12.22.20.45.42.541197.358792017.IMA,21.4966038223721,20.365581652753008,21.633702912780713,8.96644607503851,22.59174076231976
L506_QD_3_1.CT.0003.0055.2015.12.22.20.45.42.541197.358792041.IMA,21.11853477440533,20.23272057057642,21.4423183442798,8.74801196071237,22.3729558396386
L506_QD_3_1.CT.0003.0056.2015.12.22.20.45.42.541197.358792065.IMA,21.634139206305726,20.447039590705536,21.73227659322221,9.092646933294274,22.79593211001177
L506_QD_3_1.CT.0003.0057.2015.12.22.20.45.42.541197.358792089.IMA,21.767172248217953,20.46640422984312,21.783241279000407,9.167779125481832,22.86830465829976
L506_QD_3_1.CT.0003.0058.2015.12.22.20.45.42.541197.358792113.IMA,21.410379777919985,20.264675092969235,21.53906606023241,8.933435111564414,22.54043791128396
L506_QD_3_1.CT.0003.0059.2015.12.22.20.45.42.541197.358792137.IMA,21.8335887324543,20.36229542631505,21.70730383272639,9.138757693537812,22.776832332274708
L506_QD_3_1.CT.0003.0060.2015.12.22.20.45.42.541197.358792161.IMA,21.828321995277395,20.22479332745867,21.594939284830353,9.047702781078105,22.630446573066756
L506_QD_3_1.CT.0003.0061.2015.12.22.20.45.42.541197.358792185.IMA,21.468011466977167,20.022011849528326,21.35356675074499,8.804695880358441,22.33241673685314
L506_QD_3_1.CT.0003.0062.2015.12.22.20.45.42.541197.358792209.IMA,21.99854171857647,20.19344477633834,21.60398238154724,9.071681202877683,22.675943102560495
L506_QD_3_1.CT.0003.0063.2015.12.22.20.45.42.541197.358792233.IMA,22.092241900284094,20.146397380276827,21.588552410337485,9.057856190681601,22.65714955121062
L506_QD_3_1.CT.0003.0064.2015.12.22.20.45.42.541197.358792257.IMA,21.817722109875568,19.99108876716299,21.396801151119192,8.92068614931328,22.432384016908454
L506_QD_3_1.CT.0003.0065.2015.12.22.20.45.42.541197.358792281.IMA,22.40397357989289,20.186274839852196,21.663441313598316,9.252604924863991,22.847887113223024
L506_QD_3_1.CT.0003.0066.2015.12.22.20.45.42.541197.358792305.IMA,22.54502185946339,20.271494342762097,21.76595594276893,9.31914204243154,22.9465700685176
L506_QD_3_1.CT.0003.0067.2015.12.22.20.45.42.541197.358792329.IMA,22.245473926992737,20.256137730811645,21.693493648154536,9.253380779934023,22.797785271461194
L506_QD_3_1.CT.0003.0068.2015.12.22.20.45.42.541197.358792353.IMA,22.787868137151122,20.552973633969845,22.038787268640895,9.635185331869543,23.252289588035346
L506_QD_3_1.CT.0003.0069.2015.12.22.20.45.42.541197.358792377.IMA,22.879008032689427,20.622180615654354,22.12712495454705,9.663570287710934,23.35485569729389
L506_QD_3_1.CT.0003.0070.2015.12.22.20.45.42.541197.358792401.IMA,22.706038168915033,20.617963484920992,22.09960740328428,9.584556682314311,23.351326685500894
L506_QD_3_1.CT.0003.0071.2015.12.22.20.45.42.541197.358792425.IMA,23.15505937902269,20.789546851391492,22.32570067329415,9.843776994387472,23.6613572965984
L506_QD_3_1.CT.0003.0072.2015.12.22.20.45.42.541197.358792449.IMA,23.192028642960842,20.59935836394107,22.16780722021257,9.759848394402031,23.648049205061874
L506_QD_3_1.CT.0003.0073.2015.12.22.20.45.42.541197.358792473.IMA,22.84484546998557,20.40409714384073,21.941265820115504,9.553027853561272,23.29628961924581
L506_QD_3_1.CT.0003.0074.2015.12.22.20.45.42.541197.358792497.IMA,23.3384464424479,20.67610622522163,22.254900393438337,9.895929382319594,23.689370142836523
L506_QD_3_1.CT.0003.0075.2015.12.22.20.45.42.541197.358792521.IMA,23.356937890741932,20.775208614007035,22.34552732526786,9.96480852118686,23.73583636328057
L506_QD_3_1.CT.0003.0076.2015.12.22.20.45.42.541197.358792545.IMA,23.004732269551575,20.685090544500447,22.21714623118313,9.766931827666458,23.55154889862858
L506_QD_3_1.CT.0003.0077.2015.12.22.20.45.42.541197.358792569.IMA,23.48262091058583,20.812856940056086,22.39842861445044,10.018407400962648,23.76389656293041
L506_QD_3_1.CT.0003.0078.2015.12.22.20.45.42.541197.358792593.IMA,23.527769928971072,20.614130307806477,22.224775139257904,9.877076892664444,23.66481240166766
L506_QD_3_1.CT.0003.0079.2015.12.22.20.45.42.541197.358792617.IMA,23.27424660618563,20.426842151345667,22.018947321874474,9.663008232257443,23.413723958957327
L506_QD_3_1.CT.0003.0080.2015.12.22.20.45.42.541197.358792641.IMA,23.90818995270454,20.734681578164214,22.391298505112516,10.091715842218278,23.841645966600957
L506_QD_3_1.CT.0003.0081.2015.12.22.20.45.42.541197.358792665.IMA,24.102341923602598,20.759955506844623,22.443044677932363,10.152357929653562,23.908800857647382
L506_QD_3_1.CT.0003.0082.2015.12.22.20.45.42.541197.358792689.IMA,23.88224366505191,20.62745492392836,22.295658209938118,9.9935151150069,23.583706215631874
L506_QD_3_1.CT.0003.0083.2015.12.22.20.45.42.541197.358792713.IMA,24.417623170251513,20.698654097063937,22.431166953285327,10.115208375873287,23.788351947060782
L506_QD_3_1.CT.0003.0084.2015.12.22.20.45.42.541197.358792737.IMA,24.45391946901441,20.502102513896272,22.272931987470244,9.910985973867483,23.77047113637843
L506_QD_3_1.CT.0003.0085.2015.12.22.20.45.42.541197.358792761.IMA,24.191148935275137,20.424514912900488,22.16895807949317,9.796096721002485,23.37933843829196
L506_QD_3_1.CT.0003.0086.2015.12.22.20.45.42.541197.358792785.IMA,24.583610358657914,20.55142008249784,22.328080724378594,10.031220053438727,23.75462765710879
L506_QD_3_1.CT.0003.0087.2015.12.22.20.45.42.541197.358792809.IMA,24.602141853134377,20.47806840597517,22.263071977005392,9.991778722888908,23.64897762421595
L506_QD_3_1.CT.0003.0088.2015.12.22.20.45.42.541197.358792833.IMA,24.228134116386677,20.321415737288532,22.07809699848027,9.796684680478549,23.5779253871449
L506_QD_3_1.CT.0003.0089.2015.12.22.20.45.42.541197.358792857.IMA,24.593964134154188,20.48036186307328,22.270511394769695,9.970619141071598,23.975967554517432
L506_QD_3_1.CT.0003.0090.2015.12.22.20.45.42.541197.358792881.IMA,24.56063635327828,20.515148406302025,22.29496658676839,9.978790268243335,23.940189043162672
L506_QD_3_1.CT.0003.0091.2015.12.22.20.45.42.541197.358792905.IMA,24.097798661690724,20.417712558712026,22.14215780388402,9.780396243615638,23.674584033375147
L506_QD_3_1.CT.0003.0092.2015.12.22.20.45.42.541197.358792929.IMA,24.457933228666057,20.47864236076453,22.24596793219498,9.8773404824374,23.837047959328437
L506_QD_3_1.CT.0003.0093.2015.12.22.20.45.42.541197.358792953.IMA,24.40697378497932,20.37060834929369,22.13734358879698,9.812460692741102,23.668536839610887
L506_QD_3_1.CT.0003.0094.2015.12.22.20.45.42.541197.358792977.IMA,24.017915369734723,20.275323631373126,22.00228564478028,9.671428669225898,23.452694794098434
L506_QD_3_1.CT.0003.0095.2015.12.22.20.45.42.541197.358793001.IMA,24.432412450793855,20.44583263047702,22.213982686754292,9.886666232678571,23.7651421827829
